chr	start	end	CpG	0168_51-N	0168_51-X	0168_52-N	0168_52-X	0168_53-N	0168_53-X	0168_54-N	0168_54-X
8	94172330	94172439	14	NA	NA	NA	NA	26	1	37	0
8	94172788	94173083	10	NA	NA	NA	NA	33	0	NA	NA
8	94179245	94179449	11	22	0	NA	NA	26	0	NA	NA
8	94386617	94386737	11	27	0	NA	NA	30	0	35	0
8	94434285	94434520	13	NA	NA	33	0	NA	NA	NA	NA
8	94532738	94532916	23	NA	NA	51	0	59	1	82	0
8	94533062	94533312	27	71	0	65	0	47	0	65	0
8	94601252	94601472	19	87	1	56	0	31	1	50	0
8	94601709	94601851	12	NA	NA	29	0	NA	NA	20	0
8	94601957	94602304	22	60	0	47	0	NA	NA	59	0
8	94695877	94696074	10	41	0	27	1	NA	NA	26	0
8	94837838	94838041	8	24	0	NA	NA	NA	NA	NA	NA
8	94838208	94838458	21	NA	NA	50	0	45	0	60	0
8	94876350	94876443	16	NA	NA	NA	NA	48	0	NA	NA
8	94917547	94917878	26	41	0	85	0	NA	NA	41	0
8	94918007	94918069	10	39	0	48	1	20	1	28	0
8	95107442	95107548	9	27	27	NA	NA	NA	NA	34	32
8	95138010	95138067	5	NA	NA	NA	NA	23	0	NA	NA
8	95142324	95142393	9	33	0	NA	NA	32	1	NA	NA
8	95318498	95318700	8	24	23	24	20	NA	NA	25	21
8	95328932	95329111	7	26	23	NA	NA	NA	NA	NA	NA
8	95331401	95331721	30	108	0	62	1	60	0	61	0
8	95331873	95331927	8	NA	NA	24	0	NA	NA	NA	NA
8	95332116	95332535	24	NA	NA	70	0	52	0	35	0
8	95351377	95351519	7	NA	NA	24	2	NA	NA	NA	NA
8	95352517	95352881	32	61	0	66	0	64	0	56	0
8	95353344	95353436	11	39	1	34	0	NA	NA	NA	NA
8	95434609	95434903	32	90	3	71	1	45	0	78	0
8	95434913	95435213	18	36	0	29	0	50	1	59	1
8	95488303	95488540	23	45	0	49	0	50	1	57	0
8	95488693	95488772	13	NA	NA	28	1	24	0	38	0
8	95488936	95488980	5	NA	NA	NA	NA	NA	NA	21	0
8	95633539	95633764	22	85	0	45	0	NA	NA	49	0
8	95677692	95677833	24	47	0	74	0	34	0	79	0
8	95678162	95678491	29	71	0	93	0	56	0	44	0
8	95715984	95716191	25	60	0	28	0	28	0	68	0
8	95807132	95807385	18	27	0	51	0	54	1	21	0
8	95807749	95807851	7	NA	NA	42	0	NA	NA	23	0
8	96079726	96079795	5	NA	NA	NA	NA	NA	NA	24	0
8	96339389	96339453	6	NA	NA	26	23	NA	NA	NA	NA
8	96905788	96905854	9	NA	NA	35	31	NA	NA	NA	NA
8	97428270	97428502	10	20	4	NA	NA	28	4	NA	NA
8	99416049	99416416	22	59	0	47	0	56	0	32	1
8	100022729	100022829	8	21	17	39	37	NA	NA	NA	NA
8	100360453	100360663	7	NA	NA	NA	NA	20	11	NA	NA
8	101966229	101966299	7	NA	NA	NA	NA	NA	NA	21	20
8	102783888	102784083	7	NA	NA	NA	NA	26	0	NA	NA
8	102784363	102784477	10	NA	NA	NA	NA	NA	NA	26	0
8	102785425	102785673	8	33	1	23	0	NA	NA	24	0
8	102786857	102786930	8	38	0	26	0	25	1	36	0
8	104170673	104170880	24	52	0	34	0	37	0	40	0
8	104171209	104171250	5	NA	NA	20	0	NA	NA	NA	NA
8	104248413	104248437	5	NA	NA	23	0	NA	NA	NA	NA
8	104250928	104251222	17	26	0	41	0	43	0	26	0
8	104309879	104309965	8	NA	NA	28	1	NA	NA	NA	NA
8	104340642	104341139	32	72	0	59	1	75	0	51	0
8	104395116	104395344	18	52	1	49	0	NA	NA	24	0
8	104395459	104395632	16	37	0	23	0	23	0	49	0
8	104442551	104442836	16	NA	NA	44	0	21	0	22	0
8	104509306	104509587	19	59	0	37	0	NA	NA	22	0
8	104534165	104534244	10	NA	NA	NA	NA	NA	NA	32	0
8	104540718	104541106	25	58	1	42	1	52	0	25	0
8	104548298	104548455	6	20	20	NA	NA	NA	NA	NA	NA
8	104593896	104593981	9	NA	NA	NA	NA	NA	NA	27	27
8	104630758	104630858	10	NA	NA	NA	NA	20	0	NA	NA
8	104641365	104641681	28	102	0	29	0	23	0	58	0
8	104695388	104695447	6	NA	NA	34	32	NA	NA	NA	NA
8	105152903	105152964	4	20	0	NA	NA	NA	NA	NA	NA
8	105153069	105153187	9	37	0	NA	NA	NA	NA	NA	NA
8	105170648	105170747	14	30	0	34	0	NA	NA	28	0
8	105170992	105171491	51	133	0	104	1	112	0	94	0
8	105171607	105171655	9	NA	NA	NA	NA	NA	NA	27	0
8	105225172	105225353	13	36	0	33	0	NA	NA	30	0
8	105254438	105254496	9	NA	NA	NA	NA	NA	NA	27	1
8	105264603	105264711	13	32	0	33	0	28	0	28	0
8	105268730	105268790	13	26	0	39	1	26	0	26	0
8	105269710	105269995	30	59	0	31	0	54	0	117	0
8	105297552	105297631	8	NA	NA	21	0	NA	NA	24	0
8	105297794	105298063	19	42	1	36	0	20	0	53	0
8	105334712	105334797	7	21	21	NA	NA	NA	NA	NA	NA
8	105347749	105347917	11	21	0	NA	NA	22	0	43	0
8	105348758	105348831	6	NA	NA	22	0	NA	NA	NA	NA
8	105349075	105349426	22	55	0	29	1	36	0	62	1
8	105374611	105374758	13	32	0	30	0	43	3	NA	NA
8	105374947	105375074	9	31	0	20	0	27	0	38	4
8	105518852	105519093	11	NA	NA	NA	NA	23	0	28	0
8	105565767	105566106	34	52	0	127	0	73	0	135	0
8	105566120	105566469	19	NA	NA	23	1	52	0	31	0
8	105605053	105605306	22	NA	NA	65	0	37	0	45	1
8	105605315	105605566	24	32	0	50	0	75	0	NA	NA
8	105613211	105613300	7	NA	NA	NA	NA	22	0	27	1
8	105613965	105614185	10	NA	NA	41	0	NA	NA	21	0
8	105635864	105636021	10	33	2	25	0	NA	NA	24	0
8	105636303	105636369	17	32	0	33	0	51	0	33	0
8	105636539	105636888	33	62	1	88	0	99	0	61	1
8	105637097	105637353	17	23	0	37	0	65	0	24	0
8	105637518	105637563	8	NA	NA	37	0	NA	NA	NA	NA
8	105693910	105694165	17	35	1	55	0	40	0	36	0
8	105700825	105701012	8	NA	NA	NA	NA	20	0	NA	NA
8	105701690	105701763	7	40	0	NA	NA	NA	NA	NA	NA
8	105704171	105704238	7	21	10	NA	NA	20	4	NA	NA
8	105758409	105758778	25	38	0	37	0	40	0	66	0
8	105827161	105827379	13	NA	NA	NA	NA	NA	NA	38	0
8	105854943	105855381	38	65	0	69	0	78	0	62	0
8	105860769	105860902	18	65	0	NA	NA	46	0	27	0
8	105861038	105861300	13	36	1	NA	NA	NA	NA	31	0
8	105913041	105913338	15	35	35	53	50	NA	NA	NA	NA
8	105937739	105937824	6	24	0	NA	NA	NA	NA	NA	NA
8	105965686	105965946	29	98	2	47	0	44	0	28	0
8	105965948	105966208	24	44	0	49	0	25	0	49	0
8	106059608	106060002	47	94	0	124	1	197	1	86	0
8	106136653	106136735	7	NA	NA	38	0	NA	NA	NA	NA
8	106136890	106137089	14	29	0	47	0	36	0	NA	NA
8	106137932	106138291	12	NA	NA	40	0	NA	NA	45	0
8	106150309	106150513	14	21	0	NA	NA	45	0	NA	NA
8	106162886	106163062	7	NA	NA	25	24	NA	NA	NA	NA
8	106168674	106169048	32	81	1	111	0	56	1	46	0
8	106210822	106210904	14	NA	NA	67	0	26	0	27	0
8	106211145	106211481	20	26	0	36	0	44	0	63	0
8	106406010	106406072	7	NA	NA	28	1	NA	NA	NA	NA
8	106415418	106415543	15	29	0	48	0	20	0	NA	NA
8	106443254	106443378	7	NA	NA	NA	NA	26	26	NA	NA
8	106510820	106510982	8	NA	NA	30	1	NA	NA	NA	NA
8	106511825	106511945	8	NA	NA	NA	NA	NA	NA	24	0
8	106603317	106603640	22	35	1	64	0	33	0	47	0
8	106683250	106683466	17	21	0	38	1	29	0	74	0
8	106742346	106742481	8	NA	NA	NA	NA	NA	NA	21	21
8	106870508	106870911	21	26	0	40	2	37	0	95	0
8	106893124	106893317	20	NA	NA	47	0	67	0	70	0
8	106893630	106893657	7	NA	NA	21	1	NA	NA	NA	NA
8	106935859	106935981	13	39	1	33	0	NA	NA	NA	NA
8	107031101	107031148	7	NA	NA	34	0	NA	NA	NA	NA
8	107031280	107031412	16	NA	NA	46	0	NA	NA	27	0
8	107031578	107031910	27	40	0	61	0	47	0	85	1
8	107048278	107048545	30	62	0	71	0	64	0	56	0
8	107056371	107056459	14	NA	NA	49	0	21	0	NA	NA
8	107056692	107057026	24	52	0	87	0	29	0	84	0
8	107057041	107057375	22	56	0	66	0	37	1	37	0
8	107150474	107150741	24	46	0	53	0	69	0	74	1
8	107150750	107151010	18	33	0	59	1	43	0	38	0
8	107293418	107293807	36	80	0	122	3	22	5	67	0
8	107293995	107294159	25	55	0	90	0	71	1	NA	NA
8	107424915	107425145	19	24	1	49	0	57	1	NA	NA
8	107436276	107436373	13	39	0	NA	NA	NA	NA	NA	NA
8	107588114	107588347	18	20	0	38	0	32	0	NA	NA
8	107602594	107602712	6	NA	NA	NA	NA	21	19	NA	NA
8	107944825	107944997	7	NA	NA	21	2	NA	NA	NA	NA
8	108703846	108703993	20	60	0	32	1	32	1	26	0
8	108704940	108705016	11	32	1	NA	NA	NA	NA	NA	NA
8	108714948	108715262	28	30	0	34	0	78	0	146	1
8	108792572	108792637	7	NA	NA	NA	NA	NA	NA	46	1
8	108850085	108850166	6	36	0	NA	NA	21	0	NA	NA
8	108900929	108900978	5	NA	NA	NA	NA	NA	NA	20	20
8	108950233	108950295	6	NA	NA	NA	NA	23	11	NA	NA
8	109337853	109337951	7	NA	NA	24	0	NA	NA	NA	NA
8	109469375	109469433	4	NA	NA	20	18	NA	NA	NA	NA
8	109555872	109556114	11	21	21	43	42	NA	NA	44	42
8	109562033	109562096	5	21	20	NA	NA	NA	NA	30	30
8	109565758	109565928	10	28	0	NA	NA	23	0	NA	NA
8	109608686	109608856	9	NA	NA	NA	NA	NA	NA	22	0
8	109692729	109692918	15	26	0	52	0	39	0	27	0
8	109693464	109693614	14	38	0	66	0	NA	NA	NA	NA
8	109705401	109705659	27	93	0	51	0	35	0	41	0
8	109705794	109705975	17	55	0	24	0	37	0	27	0
8	109752201	109752269	6	NA	NA	22	6	23	0	NA	NA
8	109778658	109779023	41	112	0	115	0	60	1	44	0
8	109868828	109869278	41	55	0	71	1	50	0	96	0
8	109961784	109962033	26	73	1	NA	NA	78	1	NA	NA
8	110013514	110013578	6	25	6	NA	NA	NA	NA	NA	NA
8	110168150	110168360	20	30	3	NA	NA	99	1	38	0
8	110217787	110218054	20	65	0	25	0	48	0	43	0
8	110221571	110221680	7	NA	NA	NA	NA	25	25	NA	NA
8	110523108	110523146	6	NA	NA	NA	NA	27	20	22	22
8	110618650	110618817	25	64	0	57	1	22	0	44	0
8	110721126	110721364	20	82	0	42	1	NA	NA	29	0
8	110721656	110721797	18	63	0	46	0	31	1	21	1
8	110739027	110739125	10	NA	NA	37	1	NA	NA	20	0
8	110846075	110846127	4	NA	NA	20	2	NA	NA	NA	NA
8	110919581	110919726	6	NA	NA	NA	NA	NA	NA	20	0
8	110970227	110970430	8	24	0	21	0	NA	NA	NA	NA
8	111027667	111027822	18	NA	NA	26	0	42	1	35	0
8	111033897	111034079	10	NA	NA	NA	NA	NA	NA	21	0
8	111056316	111056637	39	31	0	97	0	68	0	103	0
8	111094454	111094821	46	82	0	111	0	32	0	183	0
8	111094973	111095021	8	24	0	23	0	NA	NA	NA	NA
8	111145672	111145738	9	NA	NA	36	0	NA	NA	NA	NA
8	111259046	111259318	22	22	0	65	0	37	1	NA	NA
8	111259434	111259610	9	NA	NA	23	0	NA	NA	NA	NA
8	111337939	111338032	10	41	0	NA	NA	NA	NA	26	0
8	111393529	111393923	42	98	1	99	0	85	1	83	0
8	111424439	111424678	11	NA	NA	NA	NA	NA	NA	33	10
8	111481972	111482115	8	NA	NA	NA	NA	NA	NA	20	20
8	111536359	111536440	10	NA	NA	45	1	NA	NA	46	1
8	111536550	111536738	27	NA	NA	34	0	42	0	58	1
8	111731774	111732131	44	79	0	104	0	94	0	90	0
8	111743476	111743718	18	54	0	36	0	22	0	46	1
8	111854026	111854144	14	29	0	76	0	45	0	41	0
8	111876596	111876705	20	36	0	52	0	36	0	55	0
8	111889826	111890047	9	NA	NA	NA	NA	24	2	NA	NA
8	111909946	111910332	26	48	2	82	1	56	2	53	0
8	111933189	111933574	24	45	1	43	3	66	0	39	2
8	111940715	111940796	14	56	1	NA	NA	NA	NA	NA	NA
8	111941025	111941207	15	NA	NA	45	0	23	0	NA	NA
8	111992222	111992283	10	20	0	20	0	NA	NA	30	0
8	112011609	112011754	10	NA	NA	NA	NA	30	0	20	0
8	112012074	112012138	8	39	0	NA	NA	NA	NA	NA	NA
8	112236594	112236795	7	21	4	NA	NA	NA	NA	NA	NA
8	112569361	112569476	6	NA	NA	NA	NA	22	5	NA	NA
8	112599883	112600106	9	NA	NA	22	20	NA	NA	22	22
8	113635694	113635745	6	22	1	NA	NA	NA	NA	NA	NA
8	113635989	113636244	13	41	0	23	0	25	0	31	0
8	113687936	113688101	7	NA	NA	NA	NA	34	4	NA	NA
8	113848749	113848929	8	22	1	NA	NA	NA	NA	29	0
8	114205859	114206099	14	78	1	22	0	23	0	22	0
8	114439664	114439791	15	36	0	24	0	26	0	27	0
8	114521928	114522179	7	NA	NA	NA	NA	NA	NA	24	24
8	115111268	115111336	7	21	1	NA	NA	NA	NA	NA	NA
8	115159412	115159482	5	20	19	NA	NA	NA	NA	NA	NA
8	115186598	115186721	5	NA	NA	21	21	NA	NA	NA	NA
8	115257571	115257647	11	42	42	20	19	20	20	20	20
8	115304904	115305020	7	NA	NA	NA	NA	NA	NA	24	20
8	115706201	115706264	15	42	0	42	0	70	1	28	0
8	115706444	115706702	19	27	0	42	0	27	0	42	0
8	115707154	115707241	11	NA	NA	45	0	23	0	37	0
8	115707514	115707594	8	31	0	NA	NA	NA	NA	21	0
8	116263676	116263740	5	33	30	NA	NA	NA	NA	NA	NA
8	116624102	116624268	12	NA	NA	27	26	44	42	30	25
8	116732333	116732448	12	35	0	27	0	23	0	23	0
8	116732649	116732902	29	95	0	65	0	62	0	58	0
8	116733286	116733451	22	45	0	36	0	35	0	NA	NA
8	116921392	116921478	11	NA	NA	23	0	NA	NA	34	0
8	116943494	116943646	14	NA	NA	42	0	34	0	23	0
8	116956403	116956455	7	NA	NA	29	29	NA	NA	NA	NA
8	116978838	116978965	12	24	1	45	0	21	0	NA	NA
8	116993084	116993438	19	39	0	43	0	39	1	NA	NA
8	116993539	116993614	8	NA	NA	NA	NA	32	0	NA	NA
8	117077597	117077660	4	NA	NA	20	20	NA	NA	NA	NA
8	117157621	117157675	9	20	0	NA	NA	33	0	20	0
8	117158038	117158248	39	88	0	23	0	96	0	130	1
8	117158435	117158609	15	29	0	31	1	36	0	38	0
8	117256363	117256686	31	25	0	77	0	80	0	74	0
8	117256802	117257297	59	135	1	73	0	165	1	90	0
8	117436597	117436753	8	NA	NA	NA	NA	31	7	NA	NA
8	117498625	117498880	15	32	0	27	0	42	0	NA	NA
8	117590202	117590286	9	NA	NA	27	2	NA	NA	NA	NA
8	117596367	117596417	7	NA	NA	22	22	NA	NA	NA	NA
8	117801992	117802216	16	59	0	51	0	50	0	NA	NA
8	118284393	118284645	16	65	0	55	0	40	0	32	0
8	118606182	118606312	5	NA	NA	NA	NA	21	21	NA	NA
8	118747738	118747815	5	NA	NA	20	19	NA	NA	NA	NA
8	118942568	118942692	7	28	25	NA	NA	21	20	NA	NA
8	119045526	119045572	8	NA	NA	NA	NA	24	23	NA	NA
8	119186937	119187103	10	NA	NA	NA	NA	37	35	NA	NA
8	119344581	119344870	21	50	0	NA	NA	49	0	47	0
8	119358787	119358875	5	NA	NA	NA	NA	NA	NA	24	6
8	119394598	119394839	14	44	0	48	1	38	0	27	0
8	119395027	119395097	14	28	0	27	0	40	0	81	2
8	119395263	119395419	15	21	0	35	0	36	0	45	0
8	119425722	119425816	6	NA	NA	20	20	NA	NA	NA	NA
8	119446522	119446605	5	23	1	NA	NA	NA	NA	NA	NA
8	119446739	119446818	7	NA	NA	20	0	NA	NA	NA	NA
8	119447033	119447087	11	40	1	30	0	30	0	21	0
8	119447222	119447317	14	NA	NA	39	1	NA	NA	65	1
8	119460005	119460121	7	NA	NA	NA	NA	NA	NA	27	26
8	119558280	119558538	25	99	0	40	0	20	0	27	0
8	119558574	119558837	38	49	0	91	0	88	0	90	1
8	119575153	119575290	22	NA	NA	80	0	53	1	57	0
8	119605054	119605218	12	22	0	65	0	65	1	NA	NA
8	119633019	119633208	13	43	6	39	2	44	0	34	0
8	119840260	119840392	18	42	0	24	0	30	0	NA	NA
8	119862320	119862479	23	64	0	101	0	47	0	85	1
8	119896133	119896209	8	NA	NA	NA	NA	24	15	NA	NA
8	119910884	119910951	7	NA	NA	NA	NA	NA	NA	21	0
8	119911090	119911474	22	24	1	39	1	70	0	95	1
8	119941821	119941887	6	28	26	NA	NA	NA	NA	NA	NA
8	119988197	119988261	7	24	3	27	21	NA	NA	NA	NA
8	119992342	119992416	9	36	0	NA	NA	NA	NA	NA	NA
8	120100795	120101110	26	NA	NA	26	0	58	0	51	0
8	120101250	120101495	23	45	0	31	0	73	0	30	0
8	120114166	120114442	19	64	0	NA	NA	22	0	NA	NA
8	120114457	120114737	22	44	0	37	0	24	0	54	0
8	120191214	120191257	5	NA	NA	NA	NA	23	5	NA	NA
8	120228502	120228654	13	27	1	NA	NA	NA	NA	32	0
8	120228781	120228926	23	89	0	83	0	36	1	NA	NA
8	120229123	120229200	17	NA	NA	NA	NA	51	0	34	0
8	120229301	120229584	25	26	0	69	0	60	0	66	0
8	120229605	120229903	18	41	0	30	0	53	0	41	0
8	120230156	120230240	8	NA	NA	NA	NA	26	9	24	4
8	120232994	120233240	7	NA	NA	22	22	NA	NA	NA	NA
8	120261375	120261463	6	NA	NA	NA	NA	NA	NA	22	22
8	120276705	120276788	7	NA	NA	NA	NA	NA	NA	26	0
8	120323146	120323241	6	NA	NA	NA	NA	29	27	NA	NA
8	120391887	120392250	12	NA	NA	24	24	NA	NA	35	34
8	120397549	120397784	7	NA	NA	22	22	NA	NA	NA	NA
8	120441050	120441121	5	NA	NA	20	20	20	20	NA	NA
8	120487556	120487643	13	35	1	NA	NA	35	1	32	0
8	120535771	120536011	31	90	0	65	1	83	1	63	2
8	120536038	120536289	36	75	0	94	1	103	1	107	0
8	120536407	120536502	11	34	0	NA	NA	NA	NA	NA	NA
8	120537568	120537734	23	35	0	46	0	87	2	42	0
8	120538076	120538193	12	35	1	NA	NA	NA	NA	48	0
8	120548436	120548504	5	21	20	NA	NA	NA	NA	NA	NA
8	120566994	120567065	5	NA	NA	NA	NA	NA	NA	22	22
8	120589297	120589386	7	21	0	NA	NA	NA	NA	NA	NA
8	120598994	120599071	5	NA	NA	NA	NA	20	7	NA	NA
8	120634359	120634630	22	38	1	51	0	26	0	NA	NA
8	120658021	120658189	10	40	39	27	26	28	27	22	21
8	120667766	120668037	31	58	0	96	0	65	0	46	0
8	120668323	120668522	22	24	0	30	0	59	0	38	1
8	120686158	120686228	5	NA	NA	20	15	NA	NA	NA	NA
8	120736007	120736129	7	NA	NA	25	0	26	0	NA	NA
8	120739827	120739926	10	39	37	NA	NA	47	47	NA	NA
8	120807016	120807104	6	NA	NA	24	17	NA	NA	NA	NA
8	120881640	120881738	6	20	18	NA	NA	NA	NA	NA	NA
8	121073604	121073864	21	20	0	64	4	48	4	41	3
8	121080826	121081035	23	61	1	53	0	53	0	NA	NA
8	121083421	121083509	7	27	0	NA	NA	NA	NA	NA	NA
8	121083634	121083710	13	NA	NA	52	0	38	0	NA	NA
8	121084782	121084899	9	NA	NA	NA	NA	NA	NA	35	0
8	121089051	121089303	11	NA	NA	NA	NA	31	0	20	0
8	121089327	121089594	17	43	3	37	0	NA	NA	NA	NA
8	121108022	121108164	13	34	0	37	0	25	0	30	0
8	121115179	121115320	12	34	1	25	0	29	0	NA	NA
8	121116470	121116549	11	NA	NA	NA	NA	NA	NA	64	0
8	121117149	121117415	28	71	1	69	0	86	1	58	0
8	121117459	121117700	32	98	0	55	0	78	0	46	0
8	121125636	121125802	9	NA	NA	NA	NA	NA	NA	42	1
8	121128543	121128554	5	20	0	NA	NA	NA	NA	NA	NA
8	121128690	121128837	7	NA	NA	NA	NA	NA	NA	25	0
8	121263594	121263739	8	22	11	28	17	NA	NA	NA	NA
8	121311025	121311104	8	NA	NA	25	12	NA	NA	36	25
8	121468821	121468957	10	25	7	24	4	NA	NA	32	7
8	121507125	121507342	7	NA	NA	NA	NA	NA	NA	30	29
8	121513284	121513485	10	23	5	26	4	NA	NA	44	13
8	121555295	121555342	5	NA	NA	20	17	NA	NA	NA	NA
8	121558897	121559034	8	NA	NA	NA	NA	35	34	NA	NA
8	121570808	121570911	6	NA	NA	NA	NA	30	2	NA	NA
8	121578555	121578681	19	59	0	38	0	62	0	23	0
8	121590668	121590856	12	20	0	34	0	NA	NA	NA	NA
8	121651451	121651766	25	25	2	112	4	45	1	71	4
8	121652418	121652677	31	123	0	48	1	53	0	97	0
8	121652680	121652936	39	55	0	92	1	111	0	85	2
8	121653096	121653358	19	28	0	50	0	25	0	34	0
8	121707170	121707362	7	NA	NA	NA	NA	NA	NA	23	9
8	121729869	121729947	16	49	0	20	0	NA	NA	29	0
8	121730070	121730125	15	NA	NA	NA	NA	87	1	NA	NA
8	121730361	121730505	23	NA	NA	54	0	55	0	55	0
8	121789724	121789821	7	NA	NA	NA	NA	24	24	23	22
8	121829140	121829274	6	NA	NA	36	0	NA	NA	NA	NA
8	121829905	121829984	6	25	0	NA	NA	30	0	25	0
8	121907565	121907615	11	33	0	31	0	31	0	32	0
8	121950584	121951051	45	91	0	108	0	109	2	68	0
8	122054468	122054579	5	NA	NA	NA	NA	27	25	NA	NA
8	122088902	122088980	5	NA	NA	NA	NA	NA	NA	25	24
8	122230074	122230355	20	25	0	30	0	28	0	52	0
8	122281976	122282476	77	164	1	147	0	110	1	145	2
8	122282592	122282784	23	NA	NA	NA	NA	26	0	60	0
8	122335678	122335883	10	NA	NA	23	1	24	8	NA	NA
8	122336248	122336661	44	127	1	88	0	156	11	45	0
8	122376266	122376707	35	32	0	70	0	45	0	84	0
8	122376935	122377009	15	53	0	39	0	44	0	23	0
8	122432596	122432682	11	NA	NA	NA	NA	33	1	NA	NA
8	122443319	122443542	13	29	1	52	0	22	0	NA	NA
8	122475669	122475702	9	27	0	NA	NA	NA	NA	27	0
8	122475879	122476169	35	84	1	83	0	48	0	81	0
8	122476259	122476516	21	23	0	73	0	27	0	73	0
8	122550734	122551146	39	107	0	91	1	69	0	69	0
8	122551149	122551562	31	39	0	92	2	36	0	30	0
8	122567489	122567549	6	NA	NA	NA	NA	NA	NA	21	0
8	122576612	122576767	16	56	0	34	0	23	0	21	0
8	122611823	122611970	15	36	1	43	0	37	0	30	0
8	122638002	122638038	5	NA	NA	23	23	NA	NA	NA	NA
8	122674024	122674203	10	41	41	29	28	24	19	23	23
8	122677809	122677900	8	21	0	43	0	NA	NA	NA	NA
8	122678699	122679083	25	66	0	35	0	44	0	27	0
8	122775646	122775802	7	21	0	NA	NA	NA	NA	NA	NA
8	123041527	123041967	45	79	1	61	0	96	1	120	2
8	123041973	123042401	69	123	0	205	1	146	0	82	0
8	123042420	123042862	41	143	1	93	0	70	2	66	0
8	123065687	123065791	10	29	0	30	0	23	0	NA	NA
8	123102473	123102671	16	45	0	29	0	NA	NA	33	0
8	123102994	123103218	12	NA	NA	20	1	33	1	34	5
8	123117412	123117760	14	35	0	37	0	NA	NA	32	0
8	123212613	123212913	31	73	0	101	0	76	0	82	0
8	123253855	123254156	38	128	0	35	0	NA	NA	99	0
8	123254334	123254560	17	NA	NA	48	0	30	1	42	0
8	123254751	123254844	17	NA	NA	NA	NA	NA	NA	51	0
8	123332501	123332771	25	43	0	84	0	36	0	74	0
8	123332967	123333019	8	NA	NA	24	0	NA	NA	NA	NA
8	123373564	123373752	19	51	0	56	0	NA	NA	26	0
8	123411382	123411431	8	22	0	NA	NA	40	0	NA	NA
8	123411632	123411679	4	NA	NA	NA	NA	25	0	NA	NA
8	123427538	123427709	7	22	20	20	20	NA	NA	NA	NA
8	123443029	123443221	10	NA	NA	32	0	21	0	29	0
8	123477984	123478131	20	76	0	NA	NA	22	0	NA	NA
8	123514912	123515311	27	61	0	105	0	30	0	50	0
8	123518779	123519006	10	NA	NA	NA	NA	25	0	20	0
8	123607533	123607598	5	24	15	NA	NA	NA	NA	NA	NA
8	123653660	123654053	42	142	0	104	2	108	0	53	0
8	123654229	123654416	19	NA	NA	52	0	38	0	35	0
8	123787645	123787709	7	NA	NA	NA	NA	NA	NA	25	0
8	123805988	123806218	21	29	0	74	0	62	0	34	0
8	123834721	123834813	6	26	26	NA	NA	NA	NA	NA	NA
8	123846896	123846957	5	NA	NA	NA	NA	NA	NA	20	20
8	123859169	123859488	45	58	0	145	0	129	0	118	2
8	123859974	123860027	9	NA	NA	NA	NA	47	2	NA	NA
8	123892443	123892544	11	25	0	22	1	24	0	26	3
8	123949019	123949233	23	NA	NA	84	0	25	0	45	1
8	123949410	123949466	7	NA	NA	NA	NA	21	0	NA	NA
8	123982367	123982700	32	45	1	61	2	46	1	104	1
8	123982728	123983071	34	106	2	100	0	36	0	151	2
8	123983081	123983430	15	33	0	34	0	23	0	NA	NA
8	124020903	124020963	12	35	0	34	0	NA	NA	NA	NA
8	124021244	124021570	50	118	0	143	0	38	0	85	1
8	124231189	124231270	9	NA	NA	26	0	32	0	NA	NA
8	124231415	124231506	24	45	0	42	0	48	1	74	0
8	124231690	124232006	27	53	0	82	0	103	1	60	0
8	124272417	124272548	9	25	24	21	21	NA	NA	NA	NA
8	124305571	124305658	6	NA	NA	20	20	NA	NA	22	21
8	124384561	124384652	6	NA	NA	NA	NA	NA	NA	20	20
8	124433859	124434132	35	88	0	78	1	33	0	59	0
8	124434297	124434701	46	109	0	119	0	64	0	101	0
8	124617510	124617603	8	28	9	NA	NA	28	14	21	7
8	124662578	124662878	16	97	0	NA	NA	20	0	38	0
8	124662886	124663178	40	80	0	80	0	98	0	43	1
8	124721599	124721744	11	NA	NA	NA	NA	NA	NA	35	0
8	124722227	124722385	19	23	0	46	0	43	0	29	0
8	124751338	124751406	7	NA	NA	NA	NA	28	1	NA	NA
8	124751820	124752032	21	31	0	88	0	57	0	NA	NA
8	124793106	124793270	16	NA	NA	57	0	NA	NA	NA	NA
8	124793577	124793660	8	NA	NA	40	1	NA	NA	24	0
8	124793986	124794140	21	41	1	61	0	58	0	68	0
8	124794331	124794604	17	NA	NA	38	0	NA	NA	44	0
8	124863032	124863089	10	20	0	30	0	20	0	NA	NA
8	124897243	124897278	9	25	1	NA	NA	33	1	NA	NA
8	124897452	124897762	15	46	0	38	0	29	0	48	0
8	124897772	124898082	33	119	0	33	0	71	0	124	0
8	124947974	124948244	15	28	0	37	0	42	0	NA	NA
8	124948271	124948563	23	58	0	22	0	62	1	24	0
8	124948821	124948912	6	NA	NA	21	0	NA	NA	NA	NA
8	124949080	124949407	41	59	0	63	0	82	0	102	0
8	124949410	124949736	19	37	0	50	0	32	0	59	0
8	124979470	124979594	6	NA	NA	25	23	NA	NA	NA	NA
8	125012990	125013431	37	136	0	113	1	68	2	72	0
8	125054293	125054577	28	49	1	77	0	59	1	93	0
8	125439440	125439529	7	20	19	33	32	NA	NA	NA	NA
8	125569370	125569680	30	79	0	NA	NA	41	0	64	0
8	125569857	125570090	35	78	0	79	0	42	0	55	0
8	125570247	125570377	15	29	0	37	0	90	2	71	0
8	125669964	125670163	23	35	0	36	0	79	1	36	1
